entity_cd,entity_name,year,subgroup_name,cohort,grad_rate
660402020001,Irvington High School,2022,Multiracial,Combined,s
660402020001,Irvington High School,2022,English Language Learner,Combined,s
660402020001,Irvington High School,2022,Black or African American,Combined,s
660402020001,Irvington High School,2022,Students with Disabilities,Combined,s
660402020001,Irvington High School,2022,American Indian or Alaska Native,Combined,s
660403030002,Dobbs Ferry High School,2022,Multiracial,Combined,s
660403030002,Dobbs Ferry High School,2022,English Language Learner,Combined,s
660403030002,Dobbs Ferry High School,2022,Black or African American,Combined,s
660403030002,Dobbs Ferry High School,2022,Students with Disabilities,Combined,s
660403030002,Dobbs Ferry High School,2022,American Indian or Alaska Native,Combined,s
660403030002,Dobbs Ferry High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660404030003,Hastings High School,2022,Multiracial,Combined,s
660404030003,Hastings High School,2022,Economically Disadvantaged,Combined,s
660404030003,Hastings High School,2022,English Language Learner,Combined,s
660404030003,Hastings High School,2022,Black or African American,Combined,s
660404030003,Hastings High School,2022,American Indian or Alaska Native,Combined,s
660404030003,Hastings High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660405030001,Ardsley High School,2022,Multiracial,Combined,s
660405030001,Ardsley High School,2022,English Language Learner,Combined,s
660405030001,Ardsley High School,2022,Black or African American,Combined,s
660405030001,Ardsley High School,2022,American Indian or Alaska Native,Combined,s
660406030003,Edgemont Junior-Senior High School,2022,Economically Disadvantaged,Combined,s
660406030003,Edgemont Junior-Senior High School,2022,Multiracial,Combined,s
660406030003,Edgemont Junior-Senior High School,2022,English Language Learner,Combined,s
660406030003,Edgemont Junior-Senior High School,2022,Black or African American,Combined,s
660406030003,Edgemont Junior-Senior High School,2022,American Indian or Alaska Native,Combined,s
660407060004,Woodlands Middle/High School,2022,White,Combined,s
660407060004,Woodlands Middle/High School,2022,Multiracial,Combined,s
660407060004,Woodlands Middle/High School,2022,English Language Learner,Combined,s
660407060004,Woodlands Middle/High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660407060004,Woodlands Middle/High School,2022,American Indian or Alaska Native,Combined,s
660409020003,Alexander Hamilton High School,2022,Multiracial,Combined,s
660409020003,Alexander Hamilton High School,2022,English Language Learner,Combined,s
660409020003,Alexander Hamilton High School,2022,Students with Disabilities,Combined,s
660409020003,Alexander Hamilton High School,2022,American Indian or Alaska Native,Combined,s
660409020003,Alexander Hamilton High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660410020002,Martin Luther King Jr High School,2022,White,Combined,s
660410020002,Martin Luther King Jr High School,2022,Hispanic or Latino,Combined,s
660410020002,Martin Luther King Jr High School,2022,Multiracial,Combined,s
660410020002,Martin Luther King Jr High School,2022,English Language Learner,Combined,s
660410020002,Martin Luther King Jr High School,2022,Economically Disadvantaged,Combined,s
660410020002,Martin Luther King Jr High School,2022,Students with Disabilities,Combined,s
660410020002,Martin Luther King Jr High School,2022,Black or African American,Combined,s
660410020002,Martin Luther King Jr High School,2022,American Indian or Alaska Native,Combined,s
660410020002,Martin Luther King Jr High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660411020004,Greenburgh Eleven High School,2022,White,Combined,s
660411020004,Greenburgh Eleven High School,2022,English Language Learner,Combined,s
660411020004,Greenburgh Eleven High School,2022,Multiracial,Combined,s
660411020004,Greenburgh Eleven High School,2022,Economically Disadvantaged,Combined,s
660411020004,Greenburgh Eleven High School,2022,Black or African American,Combined,s
660411020004,Greenburgh Eleven High School,2022,Students with Disabilities,Combined,s
660411020004,Greenburgh Eleven High School,2022,American Indian or Alaska Native,Combined,s
660411020004,Greenburgh Eleven High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660411020004,Greenburgh Eleven High School,2022,Hispanic or Latino,Combined,s
660412020002,Reach Academy (The),2022,White,Combined,s
660412020002,Reach Academy (The),2022,Hispanic or Latino,Combined,s
660412020002,Reach Academy (The),2022,Economically Disadvantaged,Combined,s
660412020002,Reach Academy (The),2022,Multiracial,Combined,s
660412020002,Reach Academy (The),2022,English Language Learner,Combined,s
660412020002,Reach Academy (The),2022,Black or African American,Combined,s
660412020002,Reach Academy (The),2022,Students with Disabilities,Combined,s
660412020002,Reach Academy (The),2022,American Indian or Alaska Native,Combined,s
660412020002,Reach Academy (The),2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660412020003,Clark Academy,2022,White,Combined,s
660412020003,Clark Academy,2022,Hispanic or Latino,Combined,s
660412020003,Clark Academy,2022,Multiracial,Combined,s
660412020003,Clark Academy,2022,Economically Disadvantaged,Combined,s
660412020003,Clark Academy,2022,English Language Learner,Combined,s
660412020003,Clark Academy,2022,Students with Disabilities,Combined,s
660412020003,Clark Academy,2022,Black or African American,Combined,s
660412020003,Clark Academy,2022,American Indian or Alaska Native,Combined,s
660412020003,Clark Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660412020004,Kaplan Career Academy,2022,Hispanic or Latino,Combined,s
660412020004,Kaplan Career Academy,2022,White,Combined,s
660412020004,Kaplan Career Academy,2022,Multiracial,Combined,s
660412020004,Kaplan Career Academy,2022,Economically Disadvantaged,Combined,s
660412020004,Kaplan Career Academy,2022,English Language Learner,Combined,s
660412020004,Kaplan Career Academy,2022,Students with Disabilities,Combined,s
660412020004,Kaplan Career Academy,2022,Black or African American,Combined,s
660412020004,Kaplan Career Academy,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660412020004,Kaplan Career Academy,2022,American Indian or Alaska Native,Combined,s
660501060004,Harrison High School,2022,Multiracial,Combined,s
660501060004,Harrison High School,2022,Black or African American,Combined,s
660501060004,Harrison High School,2022,American Indian or Alaska Native,Combined,s
660701030006,Mamaroneck High School,2022,Multiracial,Combined,s
660701030006,Mamaroneck High School,2022,American Indian or Alaska Native,Combined,s
660701030006,Mamaroneck High School,2022,Black or African American,Combined,s
660801060006,Westlake High School,2022,Black or African American,Combined,s
660801060006,Westlake High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660801060006,Westlake High School,2022,American Indian or Alaska Native,Combined,s
660801060006,Westlake High School,2022,English Language Learner,Combined,s
660801060006,Westlake High School,2022,Multiracial,Combined,s
660803020001,Achievement Alternative High School,2022,Hispanic or Latino,Combined,s
660803020001,Achievement Alternative High School,2022,White,Combined,s
660803020001,Achievement Alternative High School,2022,Multiracial,Combined,s
660803020001,Achievement Alternative High School,2022,Economically Disadvantaged,Combined,s
660803020001,Achievement Alternative High School,2022,English Language Learner,Combined,s
660803020001,Achievement Alternative High School,2022,Students with Disabilities,Combined,s
660803020001,Achievement Alternative High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660803020001,Achievement Alternative High School,2022,American Indian or Alaska Native,Combined,s
660803020001,Achievement Alternative High School,2022,Black or African American,Combined,s
660803020003,Linden Hill High School,2022,Hispanic or Latino,Combined,s
660803020003,Linden Hill High School,2022,White,Combined,s
660803020003,Linden Hill High School,2022,Multiracial,Combined,s
660803020003,Linden Hill High School,2022,English Language Learner,Combined,s
660803020003,Linden Hill High School,2022,Economically Disadvantaged,Combined,s
660803020003,Linden Hill High School,2022,Students with Disabilities,Combined,s
660803020003,Linden Hill High School,2022,Black or African American,Combined,s
660803020003,Linden Hill High School,2022,American Indian or Alaska Native,Combined,s
660803020003,Linden Hill High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,Multiracial,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,Hispanic or Latino,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,White,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,Economically Disadvantaged,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,English Language Learner,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,Students with Disabilities,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,Black or African American,Combined,s
660804020002,Mt Pleasant-Cottage School,2022,American Indian or Alaska Native,Combined,s
660804020003,Edenwald School,2022,White,Combined,s
660804020003,Edenwald School,2022,Hispanic or Latino,Combined,s
660804020003,Edenwald School,2022,Multiracial,Combined,s
660804020003,Edenwald School,2022,English Language Learner,Combined,s
660804020003,Edenwald School,2022,Economically Disadvantaged,Combined,s
660804020003,Edenwald School,2022,Students with Disabilities,Combined,s
660804020003,Edenwald School,2022,Black or African American,Combined,s
660804020003,Edenwald School,2022,American Indian or Alaska Native,Combined,s
660804020003,Edenwald School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660805030004,Valhalla High School,2022,Multiracial,Combined,s
660805030004,Valhalla High School,2022,Black or African American,Combined,s
660805030004,Valhalla High School,2022,Students with Disabilities,Combined,s
660805030004,Valhalla High School,2022,English Language Learner,Combined,s
660805030004,Valhalla High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660805030004,Valhalla High School,2022,American Indian or Alaska Native,Combined,s
660806020001,Blythedale School,2022,Hispanic or Latino,Combined,s
660806020001,Blythedale School,2022,White,Combined,s
660806020001,Blythedale School,2022,Multiracial,Combined,s
660806020001,Blythedale School,2022,Economically Disadvantaged,Combined,s
660806020001,Blythedale School,2022,English Language Learner,Combined,s
660806020001,Blythedale School,2022,Students with Disabilities,Combined,s
660806020001,Blythedale School,2022,Black or African American,Combined,s
660806020001,Blythedale School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660806020001,Blythedale School,2022,American Indian or Alaska Native,Combined,s
660809030003,Pleasantville High School,2022,Multiracial,Combined,s
660809030003,Pleasantville High School,2022,English Language Learner,Combined,s
660809030003,Pleasantville High School,2022,Black or African American,Combined,s
660809030003,Pleasantville High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660809030003,Pleasantville High School,2022,American Indian or Alaska Native,Combined,s
660900010013,Mt Vernon High School,2022,White,Combined,s
660900010013,Mt Vernon High School,2022,Multiracial,Combined,s
660900010013,Mt Vernon High School,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660900010013,Mt Vernon High School,2022,American Indian or Alaska Native,Combined,s
660900010026,Denzel Washington School-Arts,2022,White,Combined,s
660900010026,Denzel Washington School-Arts,2022,Multiracial,Combined,s
660900010026,Denzel Washington School-Arts,2022,English Language Learner,Combined,s
660900010026,Denzel Washington School-Arts,2022,Students with Disabilities,Combined,s
660900010026,Denzel Washington School-Arts,2022,Asian or Native Hawaiian/Other Pacific Islander,Combined,s
660900010026,Denzel Washington School-Arts,2022,American Indian or Alaska Native,Combined,s
660900010027,Mount Vernon Steam Academy,2022,White,Combined,s
660900010027,Mount Vernon Steam Academy,2022,Multiracial,Combined,s
660900010027,Mount Vernon Steam Academy,2022,English Language Learner,Combined,s
660900010027,Mount Vernon Steam Academy,2022,Students with Disabilities,Combined,s
